timestamp,temp,humid,co2,light,class,trip_id,fruit_cate,latitude,longitude,speed_knots,Route,temperature_C,humidity_%,dew_point_C,pressure_hPa,wind_speed_kmh,precipitation_mm,failure_scenario
2024-02-02 16:15:52+00:00,24.534070763494487,89.24720464362491,355.4890075546011,19.9983640333559,Good,TRIP_00030,Banana,12.37700655962925,109.26095047218384,13.4,VNSGN-USCHI,26.446875,78.46875,22.321875,1015.0875,23.390625,0.0,GOOD
2024-02-02 16:25:52+00:00,24.627546324865364,88.95421696967509,356.2654082748795,20.93707252031518,Good,TRIP_00030,Banana,12.525187752282818,109.41303620612604,12.6,VNSGN-USCHI,26.38125,78.8125,22.33125,1015.025,23.24375,0.0,GOOD
2024-02-02 16:35:52+00:00,24.54184716920428,89.67104425215295,357.03323307983044,17.391211990315625,Good,TRIP_00030,Banana,12.525187752282818,109.41303620612604,12.6,VNSGN-USCHI,26.38125,78.8125,22.33125,1015.025,23.24375,0.0,GOOD
2024-02-02 16:45:52+00:00,24.561276868538247,89.60640753684135,357.8715236860937,20.203113547946508,Good,TRIP_00030,Banana,12.525187752282818,109.41303620612604,12.6,VNSGN-USCHI,26.38125,78.8125,22.33125,1015.025,23.24375,0.0,GOOD
2024-02-02 16:55:52+00:00,24.665335415635425,89.63699669529441,358.7164981174392,19.1314180629523,Good,TRIP_00030,Banana,12.525187752282818,109.41303620612604,12.6,VNSGN-USCHI,26.38125,78.8125,22.33125,1015.025,23.24375,0.0,GOOD
2024-02-02 17:05:52+00:00,24.543613023707447,89.85929968700684,359.5394738407823,20.8660705160428,Good,TRIP_00030,Banana,12.525187752282818,109.41303620612604,12.6,VNSGN-USCHI,26.38125,78.8125,22.33125,1015.025,23.24375,0.0,GOOD
2024-02-02 17:15:52+00:00,24.533859429320398,88.05805825538306,360.437380452988,20.968628484627345,Good,TRIP_00030,Banana,12.525187752282818,109.41303620612604,12.6,VNSGN-USCHI,26.38125,78.8125,22.33125,1015.025,23.24375,0.0,GOOD
2024-02-02 17:25:52+00:00,24.638252730177975,88.92797535086274,361.2225799513933,20.12804106855846,Good,TRIP_00030,Banana,12.678261511919818,109.59338217703905,14.0,VNSGN-USCHI,26.315625,79.15625,22.340625,1014.9625,23.096875,0.0,GOOD
2024-02-02 17:35:52+00:00,24.40833603401031,88.6988718985589,362.147373836286,18.18069955047007,Good,TRIP_00030,Banana,12.678261511919818,109.59338217703905,14.0,VNSGN-USCHI,26.315625,79.15625,22.340625,1014.9625,23.096875,0.0,GOOD
2024-02-02 17:45:52+00:00,24.31266543934174,90.01607126297961,363.1306960371869,18.23587310069992,Good,TRIP_00030,Banana,12.678261511919818,109.59338217703905,14.0,VNSGN-USCHI,26.315625,79.15625,22.340625,1014.9625,23.096875,0.0,GOOD
2024-02-02 17:55:52+00:00,24.44725482938731,89.28051653373554,364.13140418645935,19.24755329967313,Good,TRIP_00030,Banana,12.678261511919818,109.59338217703905,14.0,VNSGN-USCHI,26.315625,79.15625,22.340625,1014.9625,23.096875,0.0,GOOD
2024-02-02 18:05:52+00:00,24.5512163732901,89.53684100604937,365.0000335173466,20.076048039896385,Good,TRIP_00030,Banana,12.678261511919818,109.59338217703905,14.0,VNSGN-USCHI,26.315625,79.15625,22.340625,1014.9625,23.096875,0.0,GOOD
2024-02-02 18:15:52+00:00,24.618105248812864,88.73563800725015,365.7032065181057,18.719708871764745,Good,TRIP_00030,Banana,12.678261511919818,109.59338217703905,14.0,VNSGN-USCHI,26.315625,79.15625,22.340625,1014.9625,23.096875,0.0,GOOD
2024-02-02 18:25:52+00:00,24.572071555021395,88.75567995730596,366.5878339765182,17.85414324015006,Good,TRIP_00030,Banana,12.843557244998458,109.74770390346352,13.42,VNSGN-USCHI,26.25,79.5,22.35,1014.9,22.950000000000003,0.0,GOOD
2024-02-02 18:35:52+00:00,24.4564553129649,88.41983748736534,367.33115574404417,19.95837396571308,Good,TRIP_00030,Banana,12.843557244998458,109.74770390346352,13.42,VNSGN-USCHI,26.25,79.5,22.35,1014.9,22.950000000000003,0.0,GOOD
2024-02-02 18:45:52+00:00,24.60267452768945,89.98673044580129,368.0585311627559,19.62094235381768,Good,TRIP_00030,Banana,12.843557244998458,109.74770390346352,13.42,VNSGN-USCHI,26.25,79.5,22.35,1014.9,22.950000000000003,0.0,GOOD
2024-02-02 18:55:52+00:00,24.621474027617115,88.61238410316615,368.9234280937573,20.023751481997746,Good,TRIP_00030,Banana,12.843557244998458,109.74770390346352,13.42,VNSGN-USCHI,26.25,79.5,22.35,1014.9,22.950000000000003,0.0,GOOD
2024-02-02 19:05:52+00:00,24.613458084594264,89.02827947479459,369.9164726993427,20.19209038063265,Good,TRIP_00030,Banana,12.843557244998458,109.74770390346352,13.42,VNSGN-USCHI,26.25,79.5,22.35,1014.9,22.950000000000003,0.0,GOOD
2024-02-02 19:15:52+00:00,24.60606940118424,89.06371720333405,370.7969097158178,20.866849063342144,Good,TRIP_00030,Banana,12.843557244998458,109.74770390346352,13.42,VNSGN-USCHI,26.25,79.5,22.35,1014.9,22.950000000000003,0.0,GOOD
2024-02-02 19:25:52+00:00,24.61062568935765,89.45093171850894,371.60756810642135,19.128753118885072,Good,TRIP_00030,Banana,12.997266373076805,109.9032413435122,12.96,VNSGN-USCHI,26.184375,79.84375,22.359375,1014.8375,22.803125,0.0,GOOD
2024-02-02 19:35:52+00:00,24.585096242141724,89.28808729973555,372.4632350556243,21.18959978128475,Good,TRIP_00030,Banana,12.997266373076805,109.9032413435122,12.96,VNSGN-USCHI,26.184375,79.84375,22.359375,1014.8375,22.803125,0.0,GOOD
2024-02-02 19:45:52+00:00,24.68613278974965,88.56249566627096,373.1772423773938,19.297448882879834,Good,TRIP_00030,Banana,12.997266373076805,109.9032413435122,12.96,VNSGN-USCHI,26.184375,79.84375,22.359375,1014.8375,22.803125,0.0,GOOD
2024-02-02 19:55:52+00:00,24.47795114656842,88.80448299938476,374.22785994026447,19.701894730647037,Good,TRIP_00030,Banana,12.997266373076805,109.9032413435122,12.96,VNSGN-USCHI,26.184375,79.84375,22.359375,1014.8375,22.803125,0.0,GOOD
2024-02-02 20:05:52+00:00,24.86949313844529,89.27782011981677,375.2002836232163,22.08447723054156,Good,TRIP_00030,Banana,12.997266373076805,109.9032413435122,12.96,VNSGN-USCHI,26.184375,79.84375,22.359375,1014.8375,22.803125,0.0,GOOD
2024-02-02 20:15:52+00:00,24.530593393690317,89.53372808611738,376.0046791618364,20.711454265194828,Good,TRIP_00030,Banana,12.997266373076805,109.9032413435122,12.96,VNSGN-USCHI,26.184375,79.84375,22.359375,1014.8375,22.803125,0.0,GOOD
2024-02-02 20:25:52+00:00,24.60847974804825,89.29770056785522,376.8358649989322,17.920872277025502,Good,TRIP_00030,Banana,13.154273155372524,110.07184570570432,13.64,VNSGN-USCHI,26.11875,80.1875,22.36875,1014.775,22.65625,0.0,GOOD
2024-02-02 20:35:52+00:00,24.707416652553796,88.37057897922391,377.6650674892074,21.18880100765221,Good,TRIP_00030,Banana,13.154273155372524,110.07184570570432,13.64,VNSGN-USCHI,26.11875,80.1875,22.36875,1014.775,22.65625,0.0,GOOD
2024-02-02 20:45:52+00:00,24.806087502046605,89.45393597362121,378.5435419424055,19.991209443696643,Good,TRIP_00030,Banana,13.154273155372524,110.07184570570432,13.64,VNSGN-USCHI,26.11875,80.1875,22.36875,1014.775,22.65625,0.0,GOOD
2024-02-02 20:55:52+00:00,24.890243445866364,89.28337796345942,379.5551865592764,20.285980166188285,Good,TRIP_00030,Banana,13.154273155372524,110.07184570570432,13.64,VNSGN-USCHI,26.11875,80.1875,22.36875,1014.775,22.65625,0.0,GOOD
2024-02-02 21:05:52+00:00,24.95318698813815,88.95711841538359,380.4523822575935,19.090307049851543,Good,TRIP_00030,Banana,13.154273155372524,110.07184570570432,13.64,VNSGN-USCHI,26.11875,80.1875,22.36875,1014.775,22.65625,0.0,GOOD
2024-02-02 21:15:52+00:00,24.87123316506677,89.85449783159441,381.36213602972697,20.987493005700724,Good,TRIP_00030,Banana,13.154273155372524,110.07184570570432,13.64,VNSGN-USCHI,26.11875,80.1875,22.36875,1014.775,22.65625,0.0,GOOD
2024-02-02 21:25:52+00:00,24.87188563124415,88.56215062916638,382.2431521724927,19.802037031298685,Good,TRIP_00030,Banana,13.300363120068804,110.2395052267969,13.15,VNSGN-USCHI,26.053125,80.53125,22.378125,1014.7125,22.509375,0.0,GOOD
2024-02-02 21:35:52+00:00,24.71882218373004,89.62085697982617,382.881991576789,22.06704400175138,Good,TRIP_00030,Banana,13.300363120068804,110.2395052267969,13.15,VNSGN-USCHI,26.053125,80.53125,22.378125,1014.7125,22.509375,0.0,GOOD
2024-02-02 21:45:52+00:00,24.77315435606518,89.11483123211657,383.74141555350553,19.417419084365065,Good,TRIP_00030,Banana,13.300363120068804,110.2395052267969,13.15,VNSGN-USCHI,26.053125,80.53125,22.378125,1014.7125,22.509375,0.0,GOOD
2024-02-02 21:55:52+00:00,24.92756950023423,88.48809074025547,384.6212005473632,21.28840634017849,Good,TRIP_00030,Banana,13.300363120068804,110.2395052267969,13.15,VNSGN-USCHI,26.053125,80.53125,22.378125,1014.7125,22.509375,0.0,GOOD
2024-02-02 22:05:52+00:00,24.90044793115334,89.7525125573304,385.330349829026,19.491594045106247,Good,TRIP_00030,Banana,13.300363120068804,110.2395052267969,13.15,VNSGN-USCHI,26.053125,80.53125,22.378125,1014.7125,22.509375,0.0,GOOD
2024-02-02 22:15:52+00:00,24.996541488626104,89.17657881161134,386.2333182750245,20.531916892218845,Good,TRIP_00030,Banana,13.300363120068804,110.2395052267969,13.15,VNSGN-USCHI,26.053125,80.53125,22.378125,1014.7125,22.509375,0.0,GOOD
2024-02-02 22:25:52+00:00,25.05161247285777,89.23774682072458,353.7118245812956,19.426246199691835,Good,TRIP_00030,Banana,13.46518507876792,110.3918631369089,13.31,VNSGN-USCHI,25.9875,80.875,22.3875,1014.65,22.3625,0.0,GOOD
2024-02-02 22:35:52+00:00,25.046155344752652,89.41012286974313,354.4950792763872,18.292722844372403,Good,TRIP_00030,Banana,13.46518507876792,110.3918631369089,13.31,VNSGN-USCHI,25.9875,80.875,22.3875,1014.65,22.3625,0.0,GOOD
2024-02-02 22:45:52+00:00,25.23427976156488,89.27626657617373,355.3992050464175,20.295550450979157,Good,TRIP_00030,Banana,13.46518507876792,110.3918631369089,13.31,VNSGN-USCHI,25.9875,80.875,22.3875,1014.65,22.3625,0.0,GOOD
2024-02-02 22:55:52+00:00,25.286108148696645,89.99902477114351,356.11148826384385,18.420479242687406,Good,TRIP_00030,Banana,13.46518507876792,110.3918631369089,13.31,VNSGN-USCHI,25.9875,80.875,22.3875,1014.65,22.3625,0.0,GOOD
2024-02-02 23:05:52+00:00,24.925483023278385,88.62644605552987,356.969023111584,20.05491929865226,Good,TRIP_00030,Banana,13.46518507876792,110.3918631369089,13.31,VNSGN-USCHI,25.9875,80.875,22.3875,1014.65,22.3625,0.0,GOOD
2024-02-02 23:15:52+00:00,24.955171932650323,88.06632408681544,357.8939735714778,19.23520861304455,Good,TRIP_00030,Banana,13.46518507876792,110.3918631369089,13.31,VNSGN-USCHI,25.9875,80.875,22.3875,1014.65,22.3625,0.0,GOOD
2024-02-02 23:25:52+00:00,25.238445813720624,89.85291242966885,358.8101222538501,19.967669749074886,Good,TRIP_00030,Banana,13.618772910868122,110.56770859786714,13.8,VNSGN-USCHI,25.921875,81.21875,22.396875,1014.5875,22.215625000000003,0.0,GOOD
2024-02-02 23:35:52+00:00,25.2513423958571,88.75157048366368,359.70932609975443,20.387844881530462,Good,TRIP_00030,Banana,13.618772910868122,110.56770859786714,13.8,VNSGN-USCHI,25.921875,81.21875,22.396875,1014.5875,22.215625000000003,0.0,GOOD
2024-02-02 23:45:52+00:00,25.080094309954323,89.82104808555373,360.5513629559025,19.961187717279973,Good,TRIP_00030,Banana,13.618772910868122,110.56770859786714,13.8,VNSGN-USCHI,25.921875,81.21875,22.396875,1014.5875,22.215625000000003,0.0,GOOD
2024-02-02 23:55:52+00:00,25.096607578188333,88.61028690206123,361.3902118768776,17.80348539916799,Good,TRIP_00030,Banana,13.618772910868122,110.56770859786714,13.8,VNSGN-USCHI,25.921875,81.21875,22.396875,1014.5875,22.215625000000003,0.0,GOOD
2024-02-03 00:05:52+00:00,25.46187805183455,88.49069027594776,362.3649703364722,22.976196928154973,Good,TRIP_00030,Banana,13.618772910868122,110.56770859786714,13.8,VNSGN-USCHI,25.921875,81.21875,22.396875,1014.5875,22.215625000000003,0.0,GOOD
2024-02-03 00:15:52+00:00,25.183515428519804,89.01363235240945,363.3689200671453,19.864899692085064,Good,TRIP_00030,Banana,13.618772910868122,110.56770859786714,13.8,VNSGN-USCHI,25.921875,81.21875,22.396875,1014.5875,22.215625000000003,0.0,GOOD
2024-02-03 00:25:52+00:00,25.3017015730118,89.5909870243109,364.1910561484192,20.358171845361348,Good,TRIP_00030,Banana,13.778678449957594,110.71496827013934,12.88,VNSGN-USCHI,25.85625,81.5625,22.40625,1014.525,22.06875,0.0,GOOD
2024-02-03 00:35:52+00:00,25.30129214068048,88.79652788306396,365.1057583393482,18.547795956529104,Good,TRIP_00030,Banana,13.778678449957594,110.71496827013934,12.88,VNSGN-USCHI,25.85625,81.5625,22.40625,1014.525,22.06875,0.0,GOOD
2024-02-03 00:45:52+00:00,25.136671773341213,88.86558291160242,366.0034270657869,19.560135712384582,Good,TRIP_00030,Banana,13.778678449957594,110.71496827013934,12.88,VNSGN-USCHI,25.85625,81.5625,22.40625,1014.525,22.06875,0.0,GOOD
2024-02-03 00:55:52+00:00,25.460851172997717,89.60248532365037,366.7737732345582,20.67242501889509,Good,TRIP_00030,Banana,13.778678449957594,110.71496827013934,12.88,VNSGN-USCHI,25.85625,81.5625,22.40625,1014.525,22.06875,0.0,GOOD
2024-02-03 01:05:52+00:00,25.30304688948362,88.83536314647209,367.5668614570288,19.52971855327056,Good,TRIP_00030,Banana,13.778678449957594,110.71496827013934,12.88,VNSGN-USCHI,25.85625,81.5625,22.40625,1014.525,22.06875,0.0,GOOD
2024-02-03 01:15:52+00:00,25.29488130030107,88.76328690364976,368.2947311014756,20.951883018028557,Good,TRIP_00030,Banana,13.778678449957594,110.71496827013934,12.88,VNSGN-USCHI,25.85625,81.5625,22.40625,1014.525,22.06875,0.0,GOOD
2024-02-03 01:25:52+00:00,25.28060598036289,88.20829663948024,369.0484141389432,21.415482802510848,Good,TRIP_00030,Banana,13.92911763224138,110.87360871992158,12.93,VNSGN-USCHI,25.790625,81.90625,22.415625,1014.4625,21.921875,0.0,GOOD
2024-02-03 01:35:52+00:00,25.43471619157728,89.23765943010615,369.8607458024389,21.31883862109077,Good,TRIP_00030,Banana,13.92911763224138,110.87360871992158,12.93,VNSGN-USCHI,25.790625,81.90625,22.415625,1014.4625,21.921875,0.0,GOOD
2024-02-03 01:45:52+00:00,25.2882682428309,88.22212501206418,370.71021445836016,17.2153643552179,Good,TRIP_00030,Banana,13.92911763224138,110.87360871992158,12.93,VNSGN-USCHI,25.790625,81.90625,22.415625,1014.4625,21.921875,0.0,GOOD
2024-02-03 01:55:52+00:00,25.474223927394508,89.23584405259892,371.6474304062047,18.470235696827192,Good,TRIP_00030,Banana,13.92911763224138,110.87360871992158,12.93,VNSGN-USCHI,25.790625,81.90625,22.415625,1014.4625,21.921875,0.0,GOOD
2024-02-03 02:05:52+00:00,25.33975441931296,88.54654825292913,372.48860463178863,19.27936776469681,Good,TRIP_00030,Banana,13.92911763224138,110.87360871992158,12.93,VNSGN-USCHI,25.790625,81.90625,22.415625,1014.4625,21.921875,0.0,GOOD
2024-02-03 02:15:52+00:00,25.273225565754736,88.98148204314045,373.4326703547464,20.429448245383668,Good,TRIP_00030,Banana,13.92911763224138,110.87360871992158,12.93,VNSGN-USCHI,25.790625,81.90625,22.415625,1014.4625,21.921875,0.0,GOOD
2024-02-03 02:25:52+00:00,25.450608367614343,88.3301857509031,374.15997786068505,20.148890227652224,Good,TRIP_00030,Banana,14.082469296841907,111.04403410744534,13.54,VNSGN-USCHI,25.725,82.25,22.425,1014.4,21.775,0.0,GOOD
2024-02-03 02:35:52+00:00,25.331710900952416,88.31864819823001,374.9365948772248,18.088746320105976,Good,TRIP_00030,Banana,14.082469296841907,111.04403410744534,13.54,VNSGN-USCHI,25.725,82.25,22.425,1014.4,21.775,0.0,GOOD
2024-02-03 02:45:52+00:00,25.566042767823017,90.12824200771377,375.8785387632351,19.426414841659906,Good,TRIP_00030,Banana,14.082469296841907,111.04403410744534,13.54,VNSGN-USCHI,25.725,82.25,22.425,1014.4,21.775,0.0,GOOD
2024-02-03 02:55:52+00:00,25.422481534431984,88.17463214027572,376.735353505248,20.70094226144608,Good,TRIP_00030,Banana,14.082469296841907,111.04403410744534,13.54,VNSGN-USCHI,25.725,82.25,22.425,1014.4,21.775,0.0,GOOD
2024-02-03 03:05:52+00:00,25.651648271189064,88.23266075900862,377.72785857090014,22.796032708335275,Good,TRIP_00030,Banana,14.082469296841907,111.04403410744534,13.54,VNSGN-USCHI,25.725,82.25,22.425,1014.4,21.775,0.0,GOOD
2024-02-03 03:15:52+00:00,25.475066118017928,88.85068110410074,378.57216516815225,19.284190131131385,Good,TRIP_00030,Banana,14.082469296841907,111.04403410744534,13.54,VNSGN-USCHI,25.725,82.25,22.425,1014.4,21.775,0.0,GOOD
2024-02-03 03:25:52+00:00,25.464569297603635,89.25689770679031,379.5469948706353,19.70563333898169,Good,TRIP_00030,Banana,14.240951911325627,111.21208889648776,13.65,VNSGN-USCHI,25.659375,82.59375,22.434375,1014.3375,21.628125,0.0,GOOD
2024-02-03 03:35:52+00:00,25.500652606676613,88.87159148603713,380.2180758409488,21.02428658177939,Good,TRIP_00030,Banana,14.240951911325627,111.21208889648776,13.65,VNSGN-USCHI,25.659375,82.59375,22.434375,1014.3375,21.628125,0.0,GOOD
2024-02-03 03:45:52+00:00,25.526502711733816,89.01278566820471,380.8805588463253,18.58914946959422,Good,TRIP_00030,Banana,14.240951911325627,111.21208889648776,13.65,VNSGN-USCHI,25.659375,82.59375,22.434375,1014.3375,21.628125,0.0,GOOD
2024-02-03 03:55:52+00:00,25.596756930981066,89.48139534517534,381.8855579573041,20.17255842963436,Good,TRIP_00030,Banana,14.240951911325627,111.21208889648776,13.65,VNSGN-USCHI,25.659375,82.59375,22.434375,1014.3375,21.628125,0.0,GOOD
2024-02-03 04:05:52+00:00,25.542194167232,89.62490265970561,382.6913103340772,20.42032458718452,Good,TRIP_00030,Banana,14.240951911325627,111.21208889648776,13.65,VNSGN-USCHI,25.659375,82.59375,22.434375,1014.3375,21.628125,0.0,GOOD
2024-02-03 04:15:52+00:00,25.393770985647595,88.69828187254862,383.6609589776213,19.74287772875278,Good,TRIP_00030,Banana,14.240951911325627,111.21208889648776,13.65,VNSGN-USCHI,25.659375,82.59375,22.434375,1014.3375,21.628125,0.0,GOOD
2024-02-03 04:25:52+00:00,25.576991955852968,89.1651595341213,384.5470306825238,20.870009907564075,Good,TRIP_00030,Banana,14.39714857273958,111.36591760328668,12.96,VNSGN-USCHI,25.59375,82.9375,22.44375,1014.275,21.481250000000003,0.0,GOOD
2024-02-03 04:35:52+00:00,25.52571787190161,88.25067029924652,385.3345128311045,21.13915757286168,Good,TRIP_00030,Banana,14.39714857273958,111.36591760328668,12.96,VNSGN-USCHI,25.59375,82.9375,22.44375,1014.275,21.481250000000003,0.0,GOOD
2024-02-03 04:45:52+00:00,25.60695137680813,89.59260514575544,386.26281777249744,19.329960806444653,Good,TRIP_00030,Banana,14.39714857273958,111.36591760328668,12.96,VNSGN-USCHI,25.59375,82.9375,22.44375,1014.275,21.481250000000003,0.0,GOOD
2024-02-03 04:55:52+00:00,25.459623682761315,88.82248383617664,387.1245983647477,20.25747323458266,Good,TRIP_00030,Banana,14.39714857273958,111.36591760328668,12.96,VNSGN-USCHI,25.59375,82.9375,22.44375,1014.275,21.481250000000003,0.0,GOOD
2024-02-03 05:05:52+00:00,25.49625902804119,88.33285599222202,388.1857795708999,19.87855336051566,Good,TRIP_00030,Banana,14.39714857273958,111.36591760328668,12.96,VNSGN-USCHI,25.59375,82.9375,22.44375,1014.275,21.481250000000003,0.0,GOOD
2024-02-03 05:15:52+00:00,25.209747580679764,89.4348702201142,388.8832781323046,21.05712493335631,Good,TRIP_00030,Banana,14.39714857273958,111.36591760328668,12.96,VNSGN-USCHI,25.59375,82.9375,22.44375,1014.275,21.481250000000003,0.0,GOOD
2024-02-03 05:25:52+00:00,25.436019021803578,88.49964142102833,389.8269139923157,21.85396537731188,Good,TRIP_00030,Banana,14.544874030115883,111.52349972204836,12.75,VNSGN-USCHI,25.528125,83.28125,22.453125,1014.2125,21.334375,0.0,GOOD
2024-02-03 05:35:52+00:00,25.59200101282059,89.0603236129974,390.6594236689429,21.312091949749643,Good,TRIP_00030,Banana,14.544874030115883,111.52349972204836,12.75,VNSGN-USCHI,25.528125,83.28125,22.453125,1014.2125,21.334375,0.0,GOOD
2024-02-03 05:45:52+00:00,25.605762073114008,88.92565178794389,391.6738520289094,19.32075808328656,Good,TRIP_00030,Banana,14.544874030115883,111.52349972204836,12.75,VNSGN-USCHI,25.528125,83.28125,22.453125,1014.2125,21.334375,0.0,GOOD
2024-02-03 05:55:52+00:00,25.459854890189128,88.55060004587877,392.4165274949408,19.09036610251003,Good,TRIP_00030,Banana,14.544874030115883,111.52349972204836,12.75,VNSGN-USCHI,25.528125,83.28125,22.453125,1014.2125,21.334375,0.0,GOOD
2024-02-03 06:05:52+00:00,25.537598128621266,88.9505685614774,393.36847864650656,22.297958975997084,Good,TRIP_00030,Banana,14.544874030115883,111.52349972204836,12.75,VNSGN-USCHI,25.528125,83.28125,22.453125,1014.2125,21.334375,0.0,GOOD
2024-02-03 06:15:52+00:00,25.469219229598508,89.70194877059915,394.016333399424,19.50449266353052,Good,TRIP_00030,Banana,14.544874030115883,111.52349972204836,12.75,VNSGN-USCHI,25.528125,83.28125,22.453125,1014.2125,21.334375,0.0,GOOD
2024-02-03 06:25:52+00:00,25.334054396134743,89.0736039146848,349.3769310932827,19.77745852782886,Good,TRIP_00030,Banana,14.69675703817253,111.68674282082516,13.16,VNSGN-USCHI,25.4625,83.625,22.4625,1014.15,21.1875,0.0,GOOD
2024-02-03 06:35:52+00:00,25.49649919550261,89.75048581528215,350.2657789554871,19.87230414938923,Good,TRIP_00030,Banana,14.69675703817253,111.68674282082516,13.16,VNSGN-USCHI,25.4625,83.625,22.4625,1014.15,21.1875,0.0,GOOD
2024-02-03 06:45:52+00:00,25.23409733808697,88.93805301062972,351.11363496653337,18.768041874253974,Good,TRIP_00030,Banana,14.69675703817253,111.68674282082516,13.16,VNSGN-USCHI,25.4625,83.625,22.4625,1014.15,21.1875,0.0,GOOD
2024-02-03 06:55:52+00:00,25.42027664581335,89.1163381789569,352.1768151860402,19.519877410203705,Good,TRIP_00030,Banana,14.69675703817253,111.68674282082516,13.16,VNSGN-USCHI,25.4625,83.625,22.4625,1014.15,21.1875,0.0,GOOD
2024-02-03 07:05:52+00:00,25.256220070395184,88.33542708641924,352.9397206063145,21.654978375736587,Good,TRIP_00030,Banana,14.69675703817253,111.68674282082516,13.16,VNSGN-USCHI,25.4625,83.625,22.4625,1014.15,21.1875,0.0,GOOD
2024-02-03 07:15:52+00:00,25.27416959965142,90.15145594886155,353.7136074848341,20.985722716823563,Good,TRIP_00030,Banana,14.69675703817253,111.68674282082516,13.16,VNSGN-USCHI,25.4625,83.625,22.4625,1014.15,21.1875,0.0,GOOD
2024-02-03 07:25:52+00:00,25.37530418116263,89.97293564241384,354.67555566367804,20.691620680950862,Good,TRIP_00030,Banana,14.862413332042737,111.86235098258618,14.24,VNSGN-USCHI,25.396875,83.96875,22.471875,1014.0875,21.040625,0.0,GOOD
2024-02-03 07:35:52+00:00,25.41827542168121,89.46512667297677,355.51002384490897,20.039741695910426,Good,TRIP_00030,Banana,14.862413332042737,111.86235098258618,14.24,VNSGN-USCHI,25.396875,83.96875,22.471875,1014.0875,21.040625,0.0,GOOD
2024-02-03 07:45:52+00:00,25.34809884337812,89.36722640372516,356.3555625716926,19.716684684167387,Good,TRIP_00030,Banana,14.862413332042737,111.86235098258618,14.24,VNSGN-USCHI,25.396875,83.96875,22.471875,1014.0875,21.040625,0.0,GOOD
2024-02-03 07:55:52+00:00,25.27334615290876,89.05784241099727,357.44949365172187,18.74900366901815,Good,TRIP_00030,Banana,14.862413332042737,111.86235098258618,14.24,VNSGN-USCHI,25.396875,83.96875,22.471875,1014.0875,21.040625,0.0,GOOD
2024-02-03 08:05:52+00:00,25.21349420629764,88.81926963762028,358.34439785997165,19.1807356064452,Good,TRIP_00030,Banana,14.862413332042737,111.86235098258618,14.24,VNSGN-USCHI,25.396875,83.96875,22.471875,1014.0875,21.040625,0.0,GOOD
2024-02-03 08:15:52+00:00,25.249049541049175,88.5180962449514,359.25689610809724,20.656883366224346,Good,TRIP_00030,Banana,14.862413332042737,111.86235098258618,14.24,VNSGN-USCHI,25.396875,83.96875,22.471875,1014.0875,21.040625,0.0,GOOD
2024-02-03 08:25:52+00:00,25.243312367552274,88.66818702430896,360.1242362044831,22.19106600555972,Good,TRIP_00030,Banana,15.000722346672228,112.0121337267375,12.02,VNSGN-USCHI,25.33125,84.3125,22.48125,1014.025,20.89375,0.0,GOOD
2024-02-03 08:35:52+00:00,25.103467408122185,89.70702023050139,361.23175737184346,19.14422525058743,Good,TRIP_00030,Banana,15.000722346672228,112.0121337267375,12.02,VNSGN-USCHI,25.33125,84.3125,22.48125,1014.025,20.89375,0.0,GOOD
2024-02-03 08:45:52+00:00,25.21927491662311,89.50665801802768,361.9366766167678,17.9199824391531,Good,TRIP_00030,Banana,15.000722346672228,112.0121337267375,12.02,VNSGN-USCHI,25.33125,84.3125,22.48125,1014.025,20.89375,0.0,GOOD
2024-02-03 08:55:52+00:00,25.324727678158617,89.15890753281457,362.81852746062407,22.042396422714077,Good,TRIP_00030,Banana,15.000722346672228,112.0121337267375,12.02,VNSGN-USCHI,25.33125,84.3125,22.48125,1014.025,20.89375,0.0,GOOD
2024-02-03 09:05:52+00:00,25.18553969563694,89.8567869954111,363.63223467402975,21.010136999225445,Good,TRIP_00030,Banana,15.000722346672228,112.0121337267375,12.02,VNSGN-USCHI,25.33125,84.3125,22.48125,1014.025,20.89375,0.0,GOOD
2024-02-03 09:15:52+00:00,25.04094248970229,87.81419216761725,364.34693449784095,19.56233433019729,Good,TRIP_00030,Banana,15.000722346672228,112.0121337267375,12.02,VNSGN-USCHI,25.33125,84.3125,22.48125,1014.025,20.89375,0.0,GOOD
2024-02-03 09:25:52+00:00,25.389179986874694,88.67481452796498,365.0281433437154,19.32229099437496,Good,TRIP_00030,Banana,15.131847286466874,112.12231531090887,10.14,VNSGN-USCHI,25.265625,84.65625,22.490625,1013.9625,20.746875000000003,0.0,GOOD
2024-02-03 09:35:52+00:00,25.081588074116784,88.6677325351789,365.8783242929903,21.73772942874446,Good,TRIP_00030,Banana,15.131847286466874,112.12231531090887,10.14,VNSGN-USCHI,25.265625,84.65625,22.490625,1013.9625,20.746875000000003,0.0,GOOD
2024-02-03 09:45:52+00:00,25.085937686567828,88.9326636229587,366.66642480976014,20.786174920189204,Good,TRIP_00030,Banana,15.131847286466874,112.12231531090887,10.14,VNSGN-USCHI,25.265625,84.65625,22.490625,1013.9625,20.746875000000003,0.0,GOOD
2024-02-03 09:55:52+00:00,25.13198370546321,89.80698491036372,367.47478501481095,20.460075010299647,Good,TRIP_00030,Banana,15.131847286466874,112.12231531090887,10.14,VNSGN-USCHI,25.265625,84.65625,22.490625,1013.9625,20.746875000000003,0.0,GOOD
