trip_id,carrier,start_time,end_time,duration_hours,origin,destination,product_id,unit_quantity,weight,service_level,priority,plant_code,expected_delay_min,target_temp_c,distance_km,trip_id_raw,fruit_cate,Route,tpt_days,start_month,start_year,year_month
TRIP_77862,V444_1,2024-02-18 04:18:24+00:00,2024-02-26 16:18:24+00:00,204.0,VNSGN,KRINC,1003,404,5.52,DTD,low,PLANT03,5,2.0,8160.0,1447306520.7,Orange,VNSGN-KRINC,8.5,2,2024,2024-02
TRIP_06557,V444_0,2024-02-18 04:36:21+00:00,2024-02-23 10:36:21+00:00,126.0,VNSGN,CNSHA,1002,289,4.63306238317771,DTP,high,PLANT03,7,12.0,5040.0,1447149301.7,Tomato,VNSGN-CNSHA,5.25,2,2024,2024-02
TRIP_46020,V444_0,2024-02-18 04:41:47+00:00,2024-02-26 19:41:47+00:00,207.0,VNSGN,KRINC,1003,14249,4.941517176373101,DTP,low,PLANT03,10,2.0,8280.0,1447224396.7,Orange,VNSGN-KRINC,8.62,2,2024,2024-02
TRIP_133503,V444_1,2024-02-18 05:09:10+00:00,2024-02-22 20:09:10+00:00,111.0,VNSGN,CNSHA,1004,338,3.731790599805883,DTD,low,PLANT03,0,7.0,4440.0,1447286037.7,Pineapple,VNSGN-CNSHA,4.62,2,2024,2024-02
TRIP_49586,V444_0,2024-02-18 05:34:19+00:00,2024-02-28 23:34:19+00:00,258.0,VNSGN,KRPUS,1004,689,6.396880733944955,DTP,low,PLANT03,0,7.0,10320.0,1447333789.7,Pineapple,VNSGN-KRPUS,10.75,2,2024,2024-02
TRIP_11740,V444_0,2024-02-18 05:51:17+00:00,2024-03-25 21:51:17+00:00,880.0,VNSGN,USMIA,1002,375,6.815881805774676,DTP,high,PLANT03,8,12.0,35200.0,1447221846.7,Tomato,VNSGN-USMIA,36.67,2,2024,2024-02
TRIP_27772,V444_0,2024-02-18 06:05:48+00:00,2024-03-29 09:05:48+00:00,963.0,VNHPH,USMIA,1003,530,4.64,DTP,low,PLANT03,4,2.0,38520.0,1447208573.7,Orange,VNHPH-USMIA,40.12,2,2024,2024-02
TRIP_114085,V444_1,2024-02-18 06:22:17+00:00,2024-02-28 05:22:17+00:00,239.0,VNSGN,KRPUS,1004,381,14.585650446871886,DTD,low,PLANT03,2,7.0,9560.0,1447395143.7,Pineapple,VNSGN-KRPUS,9.96,2,2024,2024-02
TRIP_120740,V444_1,2024-02-18 06:25:37+00:00,2024-02-25 08:25:37+00:00,170.0,VNHPH,CNQZH,1002,327,7.817464465503474,DTD,low,PLANT03,8,12.0,6800.0,1447155233.7,Tomato,VNHPH-CNQZH,7.08,2,2024,2024-02
TRIP_100275,V444_1,2024-02-18 06:29:40+00:00,2024-02-25 11:29:40+00:00,173.0,VNHPH,CNQZH,1002,309,2.7649264705882355,DTD,low,PLANT03,4,12.0,6920.0,1447383137.7,Tomato,VNHPH-CNQZH,7.21,2,2024,2024-02
TRIP_129621,V444_1,2024-02-18 06:32:43+00:00,2024-02-24 02:32:43+00:00,140.0,VNSGN,CNSHA,1003,384,8.8089849351141,DTD,high,PLANT03,10,2.0,5600.0,1447172345.7,Orange,VNSGN-CNSHA,5.83,2,2024,2024-02
TRIP_129993,V444_1,2024-02-18 06:35:30+00:00,2024-02-25 01:35:30+00:00,163.0,VNHPH,CNSHA,1002,465,18.6179698702282,DTD,low,PLANT03,10,12.0,6520.0,1447411643.7,Tomato,VNHPH-CNSHA,6.79,2,2024,2024-02
TRIP_79654,V444_1,2024-02-18 06:35:52+00:00,2024-03-24 19:35:52+00:00,853.0,VNSGN,USMIA,1004,258,0.4978794386478472,DTD,low,PLANT03,1,7.0,34120.0,1447371332.7,Pineapple,VNSGN-USMIA,35.54,2,2024,2024-02
TRIP_71033,V444_1,2024-02-18 06:39:10+00:00,2024-02-26 04:39:10+00:00,190.0,VNSGN,KRINC,1003,20254,31.56,DTD,high,PLANT03,9,2.0,7600.0,1447286517.7,Orange,VNSGN-KRINC,7.92,2,2024,2024-02
TRIP_99409,V444_1,2024-02-18 06:48:21+00:00,2024-02-25 11:48:21+00:00,173.0,VNSGN,KRINC,1001,255,0.6924017705672101,DTD,low,PLANT03,1,13.0,6920.0,1447383143.7,Banana,VNSGN-KRINC,7.21,2,2024,2024-02
TRIP_37394,V444_0,2024-02-18 06:50:12+00:00,2024-02-23 23:50:12+00:00,137.0,VNSGN,CNSHA,1002,520,19.0781331983286,DTP,low,PLANT03,3,12.0,5480.0,1447178896.7,Tomato,VNSGN-CNSHA,5.71,2,2024,2024-02
TRIP_104981,V444_1,2024-02-18 06:51:04+00:00,2024-02-24 21:51:04+00:00,159.0,VNSGN,CNSHA,1004,248,0.1361651352983317,DTD,low,PLANT03,6,7.0,6360.0,1447269561.7,Pineapple,VNSGN-CNSHA,6.62,2,2024,2024-02
TRIP_11349,V444_0,2024-02-18 07:06:08+00:00,2024-02-25 00:06:08+00:00,161.0,VNSGN,KRINC,1001,280,1.2660773000658505,DTP,low,PLANT03,9,13.0,6440.0,1447236400.7,Banana,VNSGN-KRINC,6.71,2,2024,2024-02
TRIP_115730,V444_1,2024-02-18 07:20:43+00:00,2024-02-25 00:20:43+00:00,161.0,VNSGN,KRPUS,1004,646,56.64,DTD,high,PLANT03,6,7.0,6440.0,1447250707.7,Pineapple,VNSGN-KRPUS,6.71,2,2024,2024-02
TRIP_136370,V444_1,2024-02-18 07:26:47+00:00,2024-02-27 19:26:47+00:00,228.0,VNSGN,KRPUS,1003,601,23.59588156194148,DTD,low,PLANT03,5,2.0,9120.0,1447211852.7,Orange,VNSGN-KRPUS,9.5,2,2024,2024-02
TRIP_135340,V444_1,2024-02-18 07:34:08+00:00,2024-02-25 15:34:08+00:00,176.0,VNSGN,KRINC,1004,350,7.198627187313828,DTD,low,PLANT03,4,7.0,7040.0,1447212842.7,Pineapple,VNSGN-KRINC,7.33,2,2024,2024-02
TRIP_106423,V444_1,2024-02-18 07:52:51+00:00,2024-02-27 08:52:51+00:00,217.0,VNSGN,KRINC,1002,958,2.9162845274409697,DTD,high,PLANT03,1,12.0,8680.0,1447261965.7,Tomato,VNSGN-KRINC,9.04,2,2024,2024-02
TRIP_78881,V444_1,2024-02-18 07:54:19+00:00,2024-02-24 21:54:19+00:00,158.0,VNSGN,KRPUS,1002,377,1.7149180664536958,DTD,low,PLANT03,5,12.0,6320.0,1447223636.7,Tomato,VNSGN-KRPUS,6.58,2,2024,2024-02
TRIP_08468,V444_0,2024-02-18 08:01:28+00:00,2024-02-25 00:01:28+00:00,160.0,VNSGN,CNSHA,1003,274,2.450573565688278,DTP,low,PLANT03,8,2.0,6400.0,1447194636.7,Orange,VNSGN-CNSHA,6.67,2,2024,2024-02
TRIP_94676,V444_1,2024-02-18 08:04:25+00:00,2024-02-27 11:04:25+00:00,219.0,VNDAD,KRPUS,1004,2034,69.38410622883744,DTD,low,PLANT03,5,7.0,8760.0,1447200080.7,Pineapple,VNDAD-KRPUS,9.12,2,2024,2024-02
TRIP_111369,V444_1,2024-02-18 08:05:44+00:00,2024-02-28 18:05:44+00:00,250.0,VNSGN,KRINC,1004,551,3.908848024676713,DTD,high,PLANT03,7,7.0,10000.0,1447145151.7,Pineapple,VNSGN-KRINC,10.42,2,2024,2024-02
TRIP_113349,V444_1,2024-02-18 08:13:25+00:00,2024-03-24 08:13:25+00:00,840.0,VNSGN,USMIA,1004,364,6.166619277793575,DTD,high,PLANT03,5,7.0,33600.0,1447403129.7,Pineapple,VNSGN-USMIA,35.0,2,2024,2024-02
TRIP_33980,V444_0,2024-02-18 08:17:19+00:00,2024-03-29 00:17:19+00:00,952.0,VNHPH,USMIA,1004,634,2.3825973325823067,DTP,high,PLANT03,3,7.0,38080.0,1447266839.7,Pineapple,VNHPH-USMIA,39.67,2,2024,2024-02
TRIP_118113,V444_1,2024-02-18 08:31:22+00:00,2024-02-26 05:31:22+00:00,189.0,VNHPH,CNSHA,1003,420,18.391342314353263,DTD,low,PLANT03,7,2.0,7560.0,1447239998.7,Orange,VNHPH-CNSHA,7.88,2,2024,2024-02
TRIP_13863,V444_0,2024-02-18 08:34:43+00:00,2024-02-23 01:34:43+00:00,113.0,VNHPH,CNQZH,1002,258,1.5483612573088712,DTP,low,PLANT03,8,12.0,4520.0,1447292291.7,Tomato,VNHPH-CNQZH,4.71,2,2024,2024-02
TRIP_50226,V444_0,2024-02-18 08:34:47+00:00,2024-02-23 21:34:47+00:00,133.0,VNHPH,CNQZH,1002,2260,150.8106156867813,DTP,high,PLANT03,5,12.0,5320.0,1447348794.7,Tomato,VNHPH-CNQZH,5.54,2,2024,2024-02
TRIP_18136,V444_0,2024-02-18 08:37:51+00:00,2024-02-25 18:37:51+00:00,178.0,VNSGN,KRINC,1003,902,9.34,DTP,low,PLANT03,6,2.0,7120.0,1447170692.7,Orange,VNSGN-KRINC,7.42,2,2024,2024-02
TRIP_03712,V444_0,2024-02-18 08:38:06+00:00,2024-02-28 19:38:06+00:00,251.0,VNSGN,KRINC,1003,404,9.043409286184646,DTP,high,PLANT03,0,2.0,10040.0,1447381351.7,Orange,VNSGN-KRINC,10.46,2,2024,2024-02
TRIP_03003,V444_0,2024-02-18 08:39:35+00:00,2024-02-23 09:39:35+00:00,121.0,VNHPH,CNQZH,1002,297,5.363107886788752,DTP,high,PLANT03,0,12.0,4840.0,1447373182.7,Tomato,VNHPH-CNQZH,5.04,2,2024,2024-02
TRIP_48836,V444_0,2024-02-18 08:56:02+00:00,2024-02-28 19:56:02+00:00,251.0,VNSGN,KRPUS,1003,3271,27.637445264852023,DTP,low,PLANT03,4,2.0,10040.0,1447346148.7,Orange,VNSGN-KRPUS,10.46,2,2024,2024-02
TRIP_108806,V444_1,2024-02-18 08:56:52+00:00,2024-02-25 21:56:52+00:00,181.0,VNSGN,KRPUS,1001,2428,37.28,DTD,low,PLANT03,6,13.0,7240.0,1447340650.7,Banana,VNSGN-KRPUS,7.54,2,2024,2024-02
TRIP_126402,V444_1,2024-02-18 08:57:25+00:00,2024-03-28 23:57:25+00:00,951.0,VNSGN,USCHI,1004,366,9.043409286184646,DTD,high,PLANT03,1,7.0,38040.0,1447344876.7,Pineapple,VNSGN-USCHI,39.62,2,2024,2024-02
TRIP_115235,V444_1,2024-02-18 08:57:36+00:00,2024-02-24 21:57:36+00:00,157.0,VNSGN,KRINC,1003,434,27.72,DTD,low,PLANT03,1,2.0,6280.0,1447263398.7,Orange,VNSGN-KRINC,6.54,2,2024,2024-02
TRIP_57834,V444_0,2024-02-18 09:00:35+00:00,2024-02-26 13:00:35+00:00,196.0,VNSGN,KRINC,1002,443,15.3,DTP,high,PLANT03,3,12.0,7840.0,1447321274.7,Tomato,VNSGN-KRINC,8.17,2,2024,2024-02
TRIP_127063,V444_1,2024-02-18 09:05:37+00:00,2024-02-25 13:05:37+00:00,172.0,VNHPH,CNQZH,1002,429,9.043409286184646,DTD,low,PLANT03,1,12.0,6880.0,1447344875.7,Tomato,VNHPH-CNQZH,7.17,2,2024,2024-02
TRIP_141334,V444_1,2024-02-18 09:10:07+00:00,2024-02-28 19:10:07+00:00,250.0,VNSGN,KRPUS,1003,323,0.3841838549167807,DTD,low,PLANT03,0,2.0,10000.0,1447189617.7,Orange,VNSGN-KRPUS,10.42,2,2024,2024-02
TRIP_71019,V444_1,2024-02-18 09:10:10+00:00,2024-03-20 17:10:10+00:00,752.0,VNSGN,USCHI,1002,20254,31.56,DTD,low,PLANT03,10,12.0,30080.0,1447286517.7,Tomato,VNSGN-USCHI,31.33,2,2024,2024-02
TRIP_113850,V444_1,2024-02-18 09:12:58+00:00,2024-02-22 16:12:58+00:00,103.0,VNHPH,CNSHA,1002,448,28.18,DTD,low,PLANT03,2,12.0,4120.0,1447417705.7,Tomato,VNHPH-CNSHA,4.29,2,2024,2024-02
TRIP_74761,V444_1,2024-02-18 09:35:47+00:00,2024-02-27 14:35:47+00:00,221.0,VNSGN,KRPUS,1001,2859,27.392932126378124,DTD,low,PLANT03,10,13.0,8840.0,1447245073.7,Banana,VNSGN-KRPUS,9.21,2,2024,2024-02
TRIP_70931,V444_1,2024-02-18 09:38:35+00:00,2024-03-23 07:38:35+00:00,814.0,VNSGN,USMIA,1002,2310,3.0180618556701004,DTD,low,PLANT03,4,12.0,32560.0,1447355492.7,Tomato,VNSGN-USMIA,33.92,2,2024,2024-02
TRIP_138180,V444_1,2024-02-18 09:43:47+00:00,2024-02-27 04:43:47+00:00,211.0,VNSGN,KRPUS,1003,254,0.8746556849644674,DTD,low,PLANT03,0,2.0,8440.0,1447387280.7,Orange,VNSGN-KRPUS,8.79,2,2024,2024-02
TRIP_88429,V444_1,2024-02-18 09:45:43+00:00,2024-02-25 02:45:43+00:00,161.0,VNSGN,KRPUS,1001,425,2.125360226339326,DTD,low,PLANT03,2,13.0,6440.0,1447151139.7,Banana,VNSGN-KRPUS,6.71,2,2024,2024-02
TRIP_06084,V444_0,2024-02-18 10:11:23+00:00,2024-03-27 12:11:23+00:00,914.0,VNSGN,USMIA,1002,372,5.5,DTP,low,PLANT03,9,12.0,36560.0,1447302769.7,Tomato,VNSGN-USMIA,38.08,2,2024,2024-02
TRIP_94253,V444_1,2024-02-18 10:11:44+00:00,2024-02-25 22:11:44+00:00,180.0,VNSGN,KRPUS,1001,312,0.1077263581488933,DTD,low,PLANT03,1,13.0,7200.0,1447320568.7,Banana,VNSGN-KRPUS,7.5,2,2024,2024-02
TRIP_49659,V444_0,2024-02-18 10:15:45+00:00,2024-02-27 07:15:45+00:00,213.0,VNSGN,KRPUS,1002,251,0.0936909241695468,DTP,high,PLANT03,6,12.0,8520.0,1447295171.7,Tomato,VNSGN-KRPUS,8.88,2,2024,2024-02
TRIP_24991,V444_0,2024-02-18 10:37:43+00:00,2024-02-25 07:37:43+00:00,165.0,VNSGN,CNSHA,1003,6252,10.753284657251635,DTP,low,PLANT03,2,2.0,6600.0,1447243630.7,Orange,VNSGN-CNSHA,6.88,2,2024,2024-02
TRIP_85225,V444_1,2024-02-18 10:43:22+00:00,2024-03-30 08:43:22+00:00,982.0,VNSGN,USCHI,1001,290,0.8607094413752691,DTD,high,PLANT03,4,13.0,39280.0,1447155742.7,Banana,VNSGN-USCHI,40.92,2,2024,2024-02
TRIP_40247,V444_0,2024-02-18 10:59:59+00:00,2024-02-26 15:59:59+00:00,197.0,VNSGN,KRPUS,1002,287,0.0542102665741778,DTP,low,PLANT03,3,12.0,7880.0,1447371585.7,Tomato,VNSGN-KRPUS,8.21,2,2024,2024-02
TRIP_53270,V444_0,2024-02-18 11:04:49+00:00,2024-02-25 21:04:49+00:00,178.0,VNSGN,CNSHA,1001,537,9.01123808082337,DTP,low,PLANT03,5,13.0,7120.0,1447266852.7,Banana,VNSGN-CNSHA,7.42,2,2024,2024-02
TRIP_133195,V444_1,2024-02-18 11:06:15+00:00,2024-02-25 02:06:15+00:00,159.0,VNSGN,CNSHA,1001,495,19.15636041075369,DTD,low,PLANT03,5,13.0,6360.0,1447318095.7,Banana,VNSGN-CNSHA,6.62,2,2024,2024-02
TRIP_111959,V444_1,2024-02-18 11:06:24+00:00,2024-02-27 03:06:24+00:00,208.0,VNSGN,KRINC,1002,248,0.5489740872406578,DTD,low,PLANT03,1,12.0,8320.0,1447362619.7,Tomato,VNSGN-KRINC,8.67,2,2024,2024-02
TRIP_118961,V444_1,2024-02-18 11:07:18+00:00,2024-03-22 13:07:18+00:00,794.0,VNHPH,USMIA,1003,294,2.145243154715501,DTD,low,PLANT03,5,2.0,31760.0,1447168473.7,Orange,VNHPH-USMIA,33.08,2,2024,2024-02
TRIP_122944,V444_1,2024-02-18 11:10:30+00:00,2024-02-27 14:10:30+00:00,219.0,VNSGN,KRINC,1001,348,9.278430745644489,DTD,low,PLANT03,1,13.0,8760.0,1447250186.7,Banana,VNSGN-KRINC,9.12,2,2024,2024-02
TRIP_21767,V444_0,2024-02-18 11:23:33+00:00,2024-03-24 07:23:33+00:00,836.0,VNSGN,USMIA,1004,758,40.84132766957024,DTP,low,PLANT03,3,7.0,33440.0,1447391484.7,Pineapple,VNSGN-USMIA,34.83,2,2024,2024-02
TRIP_107702,V444_1,2024-02-18 11:55:43+00:00,2024-03-25 09:55:43+00:00,862.0,VNSGN,USMIA,1002,1280,31.70229508749958,DTD,high,PLANT03,0,12.0,34480.0,1447181100.7,Tomato,VNSGN-USMIA,35.92,2,2024,2024-02
TRIP_113555,V444_1,2024-02-18 11:56:46+00:00,2024-02-22 19:56:46+00:00,104.0,VNHPH,CNQZH,1001,404,15.94,DTD,low,PLANT03,2,13.0,4160.0,1447418072.7,Banana,VNHPH-CNQZH,4.33,2,2024,2024-02
TRIP_35690,V444_0,2024-02-18 11:57:14+00:00,2024-02-25 23:57:14+00:00,180.0,VNSGN,KRPUS,1002,1323,5.828514362117512,DTP,low,PLANT03,7,12.0,7200.0,1447182491.7,Tomato,VNSGN-KRPUS,7.5,2,2024,2024-02
TRIP_44716,V444_0,2024-02-18 12:08:47+00:00,2024-02-28 19:08:47+00:00,247.0,VNSGN,KRPUS,1004,1099,28.19614655368158,DTP,high,PLANT03,8,7.0,9880.0,1447187418.7,Pineapple,VNSGN-KRPUS,10.29,2,2024,2024-02
TRIP_142359,V444_1,2024-02-18 12:10:17+00:00,2024-02-26 09:10:17+00:00,189.0,VNHPH,CNSHA,1003,296,1.038602655850815,DTD,high,PLANT03,7,2.0,7560.0,1447286579.7,Orange,VNHPH-CNSHA,7.88,2,2024,2024-02
TRIP_83642,V444_1,2024-02-18 12:16:36+00:00,2024-02-26 14:16:36+00:00,194.0,VNSGN,KRPUS,1001,444,13.841105338515028,DTD,low,PLANT03,5,13.0,7760.0,1447226291.7,Banana,VNSGN-KRPUS,8.08,2,2024,2024-02
TRIP_54353,V444_0,2024-02-18 12:18:36+00:00,2024-02-23 04:18:36+00:00,112.0,VNSGN,CNSHA,1003,766,2.891509783118261,DTP,low,PLANT03,10,2.0,4480.0,1447300734.7,Orange,VNSGN-CNSHA,4.67,2,2024,2024-02
TRIP_16818,V444_0,2024-02-18 12:27:02+00:00,2024-02-27 02:27:02+00:00,206.0,VNSGN,KRPUS,1001,289,1.5124057217165152,DTP,low,PLANT03,7,13.0,8240.0,1447235299.7,Banana,VNSGN-KRPUS,8.58,2,2024,2024-02
TRIP_10819,V444_0,2024-02-18 12:28:07+00:00,2024-02-24 09:28:07+00:00,141.0,VNSGN,CNSHA,1001,245,0.1827020441660379,DTP,low,PLANT03,1,13.0,5640.0,1447319054.7,Banana,VNSGN-CNSHA,5.88,2,2024,2024-02
TRIP_06771,V444_0,2024-02-18 12:52:10+00:00,2024-03-30 11:52:10+00:00,983.0,VNSGN,USCHI,1001,365,2.530673260507818,DTP,low,PLANT03,4,13.0,39320.0,1447238354.7,Banana,VNSGN-USCHI,40.96,2,2024,2024-02
TRIP_45105,V444_0,2024-02-18 13:06:10+00:00,2024-02-27 21:06:10+00:00,224.0,VNDAD,KRPUS,1002,1167,3.197591210029574,DTP,low,PLANT03,1,12.0,8960.0,1447269520.7,Tomato,VNDAD-KRPUS,9.33,2,2024,2024-02
TRIP_21894,V444_0,2024-02-18 13:11:46+00:00,2024-03-28 07:11:46+00:00,930.0,VNSGN,USCHI,1004,709,29.79450874925531,DTP,high,PLANT03,2,7.0,37200.0,1447266996.7,Pineapple,VNSGN-USCHI,38.75,2,2024,2024-02
TRIP_126119,V444_1,2024-02-18 13:16:03+00:00,2024-02-25 09:16:03+00:00,164.0,VNSGN,CNSHA,1002,352,6.384534025821911,DTD,low,PLANT03,7,12.0,6560.0,1447417877.7,Tomato,VNSGN-CNSHA,6.83,2,2024,2024-02
TRIP_127772,V444_1,2024-02-18 13:17:01+00:00,2024-02-27 09:17:01+00:00,212.0,VNSGN,KRPUS,1001,363,8.968265533914048,DTD,high,PLANT03,9,13.0,8480.0,1447322202.7,Banana,VNSGN-KRPUS,8.83,2,2024,2024-02
TRIP_115171,V444_1,2024-02-18 13:26:54+00:00,2024-02-26 19:26:54+00:00,198.0,VNSGN,KRPUS,1003,457,26.500000000000004,DTD,high,PLANT03,4,2.0,7920.0,1447175364.7,Orange,VNSGN-KRPUS,8.25,2,2024,2024-02
TRIP_07862,V444_0,2024-02-18 13:27:35+00:00,2024-02-23 18:27:35+00:00,125.0,VNSGN,CNSHA,1001,542,6.58,DTP,low,PLANT03,6,13.0,5000.0,1447313858.7,Banana,VNSGN-CNSHA,5.21,2,2024,2024-02
TRIP_137162,V444_1,2024-02-18 13:29:40+00:00,2024-02-27 03:29:40+00:00,206.0,VNSGN,KRINC,1002,461,14.397254374627655,DTD,low,PLANT03,3,12.0,8240.0,1447418071.7,Tomato,VNSGN-KRINC,8.58,2,2024,2024-02
TRIP_100646,V444_1,2024-02-18 13:30:14+00:00,2024-03-27 00:30:14+00:00,899.0,VNHPH,USMIA,1004,279,1.783823529411765,DTD,low,PLANT03,5,7.0,35960.0,1447383136.7,Pineapple,VNHPH-USMIA,37.46,2,2024,2024-02
TRIP_18778,V444_0,2024-02-18 13:40:48+00:00,2024-03-22 22:40:48+00:00,801.0,VNSGN,USCHI,1004,296,0.5841379310344827,DTP,low,PLANT03,3,7.0,32040.0,1447172419.7,Pineapple,VNSGN-USCHI,33.38,2,2024,2024-02
TRIP_13124,V444_0,2024-02-18 13:41:29+00:00,2024-02-26 11:41:29+00:00,190.0,VNHPH,CNQZH,1003,319,0.1439725437462765,DTP,low,PLANT03,6,2.0,7600.0,1447408949.7,Orange,VNHPH-CNQZH,7.92,2,2024,2024-02
TRIP_83663,V444_1,2024-02-18 14:27:27+00:00,2024-02-26 16:27:27+00:00,194.0,VNDAD,KRPUS,1004,444,13.841105338515028,DTD,high,PLANT03,6,7.0,7760.0,1447226291.7,Pineapple,VNDAD-KRPUS,8.08,2,2024,2024-02
TRIP_60497,V444_0,2024-02-18 14:38:59+00:00,2024-02-24 23:38:59+00:00,153.0,VNSGN,KRINC,1001,33891,54.30673320471859,DTP,low,PLANT03,4,13.0,6120.0,1447224455.7,Banana,VNSGN-KRINC,6.38,2,2024,2024-02
TRIP_62833,V444_0,2024-02-18 14:56:42+00:00,2024-02-24 05:56:42+00:00,135.0,VNSGN,CNSHA,1001,4159,23.85986929883893,DTP,high,PLANT08,7,13.0,5400.0,1447206003.7,Banana,VNSGN-CNSHA,5.62,2,2024,2024-02
TRIP_90671,V444_1,2024-02-18 15:13:37+00:00,2024-02-24 16:13:37+00:00,145.0,VNHPH,CNQZH,1004,523,4.702425649659026,DTD,low,PLANT03,10,7.0,5800.0,1447335399.7,Pineapple,VNHPH-CNQZH,6.04,2,2024,2024-02
TRIP_49895,V444_0,2024-02-18 15:17:15+00:00,2024-02-27 16:17:15+00:00,217.0,VNSGN,KRINC,1003,2233,6.084584385387943,DTP,high,PLANT03,0,2.0,8680.0,1447346492.7,Orange,VNSGN-KRINC,9.04,2,2024,2024-02
TRIP_66080,V444_1,2024-02-18 15:19:19+00:00,2024-02-22 18:19:19+00:00,99.0,VNSGN,CNSHA,1003,397,46.0,DTD,low,PLANT12,6,2.0,3960.0,1447225220.7,Orange,VNSGN-CNSHA,4.12,2,2024,2024-02
TRIP_138485,V444_1,2024-02-18 15:30:40+00:00,2024-02-25 15:30:40+00:00,168.0,VNHPH,CNSHA,1004,347,1.7169242867690695,DTD,low,PLANT03,1,7.0,6720.0,1447334353.7,Pineapple,VNHPH-CNSHA,7.0,2,2024,2024-02
TRIP_50841,V444_0,2024-02-18 15:36:14+00:00,2024-02-25 16:36:14+00:00,169.0,VNHPH,CNQZH,1003,286,2.2450847457627123,DTP,low,PLANT03,0,2.0,6760.0,1447283827.7,Orange,VNHPH-CNQZH,7.04,2,2024,2024-02
TRIP_135812,V444_1,2024-02-18 15:46:45+00:00,2024-02-27 23:46:45+00:00,224.0,VNSGN,KRPUS,1001,693,28.79450874925531,DTD,low,PLANT03,5,13.0,8960.0,1447325824.7,Banana,VNSGN-KRPUS,9.33,2,2024,2024-02
TRIP_104113,V444_1,2024-02-18 15:47:32+00:00,2024-02-24 17:47:32+00:00,146.0,VNDAD,KRPUS,1003,936,6.23753075112463,DTD,high,PLANT03,0,2.0,5840.0,1447359789.7,Orange,VNDAD-KRPUS,6.08,2,2024,2024-02
TRIP_75421,V444_1,2024-02-18 15:54:31+00:00,2024-02-25 04:54:31+00:00,157.0,VNHPH,CNQZH,1003,651,3.78,DTD,high,PLANT03,5,2.0,6280.0,1447405939.7,Orange,VNHPH-CNQZH,6.54,2,2024,2024-02
TRIP_71414,V444_1,2024-02-18 15:55:18+00:00,2024-03-21 00:55:18+00:00,753.0,VNHPH,USMIA,1002,377,0.8039298393588628,DTD,low,PLANT03,1,12.0,30120.0,1447234278.7,Tomato,VNHPH-USMIA,31.38,2,2024,2024-02
TRIP_122244,V444_1,2024-02-18 15:58:24+00:00,2024-02-29 12:58:24+00:00,261.0,VNSGN,KRPUS,1003,340,1.916870878104567,DTD,high,PLANT03,0,2.0,10440.0,1447152948.7,Orange,VNSGN-KRPUS,10.88,2,2024,2024-02
TRIP_83785,V444_1,2024-02-18 16:07:30+00:00,2024-02-26 03:07:30+00:00,179.0,VNSGN,KRINC,1003,348,8.406331937222797,DTD,low,PLANT03,5,2.0,7160.0,1447320518.7,Orange,VNSGN-KRINC,7.46,2,2024,2024-02
TRIP_105714,V444_1,2024-02-18 16:10:08+00:00,2024-02-25 23:10:08+00:00,175.0,VNSGN,KRINC,1002,6242,9.02,DTD,low,PLANT03,9,12.0,7000.0,1447280562.7,Tomato,VNSGN-KRINC,7.29,2,2024,2024-02
TRIP_01326,V444_0,2024-02-18 16:18:04+00:00,2024-02-25 14:18:04+00:00,166.0,VNSGN,CNSHA,1002,337,3.860521708203332,DTP,low,PLANT12,3,12.0,6640.0,1447306338.7,Tomato,VNSGN-CNSHA,6.92,2,2024,2024-02
TRIP_128762,V444_1,2024-02-18 16:21:58+00:00,2024-02-25 21:21:58+00:00,173.0,VNHPH,CNSHA,1003,350,8.968265533914048,DTD,high,PLANT03,0,2.0,6920.0,1447332328.7,Orange,VNHPH-CNSHA,7.21,2,2024,2024-02
TRIP_24772,V444_0,2024-02-18 16:23:06+00:00,2024-02-29 09:23:06+00:00,257.0,VNDAD,KRPUS,1001,1309,28.746466396239345,DTP,low,PLANT03,3,13.0,10280.0,1447181113.7,Banana,VNDAD-KRPUS,10.71,2,2024,2024-02
TRIP_134112,V444_1,2024-02-18 16:24:19+00:00,2024-02-26 06:24:19+00:00,182.0,VNHPH,CNSHA,1003,328,3.731790599805883,DTD,low,PLANT03,5,2.0,7280.0,1447347851.7,Orange,VNHPH-CNSHA,7.58,2,2024,2024-02
TRIP_57153,V444_0,2024-02-18 16:24:31+00:00,2024-03-21 21:24:31+00:00,773.0,VNSGN,USMIA,1001,347,5.24285809602101,DTP,low,PLANT03,5,13.0,30920.0,1447188083.7,Banana,VNSGN-USMIA,32.21,2,2024,2024-02
TRIP_49193,V444_0,2024-02-18 16:30:27+00:00,2024-02-23 03:30:27+00:00,107.0,VNHPH,CNSHA,1003,1808,5.846468929952359,DTP,high,PLANT03,1,2.0,4280.0,1447369730.7,Orange,VNHPH-CNSHA,4.46,2,2024,2024-02
TRIP_96993,V444_1,2024-02-18 16:34:48+00:00,2024-02-25 02:34:48+00:00,154.0,VNHPH,CNQZH,1004,1247,81.68265533914048,DTD,low,PLANT03,3,7.0,6160.0,1447360901.7,Pineapple,VNHPH-CNQZH,6.42,2,2024,2024-02
TRIP_29958,V444_0,2024-02-18 16:37:16+00:00,2024-02-25 19:37:16+00:00,171.0,VNSGN,KRPUS,1004,494,0.9414411769024096,DTP,low,PLANT03,6,7.0,6840.0,1447288045.7,Pineapple,VNSGN-KRPUS,7.12,2,2024,2024-02
