trip_id,carrier,start_time,end_time,duration_hours,origin,destination,product_id,unit_quantity,weight,service_level,priority,plant_code,expected_delay_min,target_temp_c,distance_km,trip_id_raw,fruit_cate,Route,tpt_days,start_month,start_year,year_month
TRIP_33260,V444_0,2024-03-15 12:58:19+00:00,2024-04-15 03:58:19+00:00,735.0,VNSGN,USCHI,1003,41990,237.2211181541544,DTP,low,PLANT03,4,2.0,29400.0,1447377400.7,Orange,VNSGN-USCHI,30.62,3,2024,2024-03
TRIP_65051,V444_1,2024-03-15 12:58:24+00:00,2024-03-21 06:58:24+00:00,138.0,VNHPH,CNSHA,1002,366,25.6,DTD,low,PLANT12,0,12.0,5520.0,1447243115.7,Tomato,VNHPH-CNSHA,5.75,3,2024,2024-03
TRIP_15319,V444_0,2024-03-15 13:05:23+00:00,2024-03-21 07:05:23+00:00,138.0,VNHPH,CNSHA,1004,322,4.364985163204746,DTP,low,PLANT03,2,7.0,5520.0,1447236710.7,Pineapple,VNHPH-CNSHA,5.75,3,2024,2024-03
TRIP_05893,V444_0,2024-03-15 13:07:24+00:00,2024-03-24 03:07:24+00:00,206.0,VNSGN,KRPUS,1002,410,1.8117786058347725,DTP,high,PLANT03,1,12.0,8240.0,1447307973.7,Tomato,VNSGN-KRPUS,8.58,3,2024,2024-03
TRIP_93780,V444_1,2024-03-15 13:09:48+00:00,2024-04-19 03:09:48+00:00,830.0,VNSGN,USCHI,1003,1618,5.951939725371899,DTD,low,PLANT03,4,2.0,33200.0,1447293043.7,Orange,VNSGN-USCHI,34.58,3,2024,2024-03
TRIP_59300,V444_0,2024-03-15 13:10:09+00:00,2024-03-22 00:10:09+00:00,155.0,VNSGN,KRINC,1003,1360,8.38,DTP,low,PLANT03,9,2.0,6200.0,1447300102.7,Orange,VNSGN-KRINC,6.46,3,2024,2024-03
TRIP_34350,V444_0,2024-03-15 13:10:31+00:00,2024-03-21 23:10:31+00:00,154.0,VNHPH,CNSHA,1001,834,16.496313950681095,DTP,low,PLANT03,9,13.0,6160.0,1447204441.7,Banana,VNHPH-CNSHA,6.42,3,2024,2024-03
TRIP_102775,V444_1,2024-03-15 13:27:08+00:00,2024-04-25 05:27:08+00:00,976.0,VNHPH,USMIA,1004,518,2.897598050316489,DTD,low,PLANT03,0,7.0,39040.0,1447392979.7,Pineapple,VNHPH-USMIA,40.67,3,2024,2024-03
TRIP_23301,V444_0,2024-03-15 13:28:19+00:00,2024-04-19 13:28:19+00:00,840.0,VNSGN,USMIA,1001,370,4.269670257867689,DTP,low,PLANT03,0,13.0,33600.0,1447149653.7,Banana,VNSGN-USMIA,35.0,3,2024,2024-03
TRIP_127009,V444_1,2024-03-15 13:30:01+00:00,2024-03-21 14:30:01+00:00,145.0,VNHPH,CNSHA,1001,402,9.043409286184646,DTD,high,PLANT03,9,13.0,5800.0,1447371621.7,Banana,VNHPH-CNSHA,6.04,3,2024,2024-03
TRIP_135311,V444_1,2024-03-15 13:32:08+00:00,2024-03-23 09:32:08+00:00,188.0,VNSGN,KRINC,1004,350,7.198627187313828,DTD,low,PLANT03,9,7.0,7520.0,1447212842.7,Pineapple,VNSGN-KRINC,7.83,3,2024,2024-03
TRIP_13638,V444_0,2024-03-15 13:39:50+00:00,2024-03-21 03:39:50+00:00,134.0,VNSGN,CNSHA,1002,329,0.2332319657599688,DTP,high,PLANT03,6,12.0,5360.0,1447244616.7,Tomato,VNSGN-CNSHA,5.58,3,2024,2024-03
TRIP_24967,V444_0,2024-03-15 13:50:04+00:00,2024-03-20 13:50:04+00:00,120.0,VNHPH,CNQZH,1001,5330,10.177931790046296,DTP,high,PLANT03,3,13.0,4800.0,1447181112.7,Banana,VNHPH-CNQZH,5.0,3,2024,2024-03
TRIP_00829,V44_3,2024-03-15 13:54:29+00:00,2024-04-23 13:54:29+00:00,936.0,VNSGN,USMIA,1003,5341,8.619598203080669,CRF,high,PLANT03,4,2.0,37440.0,1447385927.7,Orange,VNSGN-USMIA,39.0,3,2024,2024-03
TRIP_13108,V444_0,2024-03-15 13:57:06+00:00,2024-04-22 15:57:06+00:00,914.0,VNHPH,USMIA,1004,236,0.1439725437462765,DTP,high,PLANT03,5,7.0,36560.0,1447262388.7,Pineapple,VNHPH-USMIA,38.08,3,2024,2024-03
TRIP_26710,V444_0,2024-03-15 14:02:13+00:00,2024-04-19 09:02:13+00:00,835.0,VNSGN,USMIA,1003,306,1.2061959969337832,DTP,low,PLANT03,8,2.0,33400.0,1447325844.7,Orange,VNSGN-USMIA,34.79,3,2024,2024-03
TRIP_120231,V444_1,2024-03-15 14:12:35+00:00,2024-03-22 03:12:35+00:00,157.0,VNHPH,CNSHA,1003,269,1.0222456536972488,DTD,low,PLANT03,6,2.0,6280.0,1447225589.7,Orange,VNHPH-CNSHA,6.54,3,2024,2024-03
TRIP_49684,V444_0,2024-03-15 14:14:25+00:00,2024-03-22 05:14:25+00:00,159.0,VNSGN,KRINC,1002,291,0.2520676202860858,DTP,low,PLANT03,7,12.0,6360.0,1447204790.7,Tomato,VNSGN-KRINC,6.62,3,2024,2024-03
TRIP_57887,V444_0,2024-03-15 14:15:20+00:00,2024-03-20 13:15:20+00:00,119.0,VNHPH,CNQZH,1002,1593,139.39994272857427,DTP,low,PLANT03,4,12.0,4760.0,1447205306.7,Tomato,VNHPH-CNQZH,4.96,3,2024,2024-03
TRIP_42547,V444_0,2024-03-15 14:17:18+00:00,2024-04-20 06:17:18+00:00,856.0,VNSGN,USCHI,1003,6266,22.57783439490446,DTP,low,PLANT03,7,2.0,34240.0,1447195325.7,Orange,VNSGN-USCHI,35.67,3,2024,2024-03
TRIP_99651,V444_1,2024-03-15 14:18:34+00:00,2024-03-22 11:18:34+00:00,165.0,VNHPH,CNQZH,1003,300,0.351576777716092,DTD,low,PLANT03,6,2.0,6600.0,1447317257.7,Orange,VNHPH-CNQZH,6.88,3,2024,2024-03
TRIP_20768,V444_0,2024-03-15 14:23:33+00:00,2024-03-20 19:23:33+00:00,125.0,VNSGN,CNSHA,1004,1277,4.0,DTP,low,PLANT03,2,7.0,5000.0,1447373523.7,Pineapple,VNSGN-CNSHA,5.21,3,2024,2024-03
TRIP_35313,V444_0,2024-03-15 14:37:38+00:00,2024-03-25 12:37:38+00:00,238.0,VNDAD,KRPUS,1002,347,0.945155161494617,DTP,low,PLANT03,9,12.0,9520.0,1447348787.7,Tomato,VNDAD-KRPUS,9.92,3,2024,2024-03
TRIP_51071,V444_0,2024-03-15 14:38:47+00:00,2024-03-25 19:38:47+00:00,245.0,VNSGN,KRPUS,1002,927,69.72,DTP,low,PLANT03,7,12.0,9800.0,1447156705.7,Tomato,VNSGN-KRPUS,10.21,3,2024,2024-03
TRIP_65021,V444_1,2024-03-15 14:42:13+00:00,2024-04-18 10:42:13+00:00,812.0,VNHPH,USMIA,1001,350,26.6,DTD,high,PLANT12,0,13.0,32480.0,1447251754.7,Banana,VNHPH-USMIA,33.83,3,2024,2024-03
TRIP_104054,V444_1,2024-03-15 14:49:20+00:00,2024-03-22 06:49:20+00:00,160.0,VNHPH,CNSHA,1003,320,0.7231919711448846,DTD,low,PLANT03,0,2.0,6400.0,1447392938.7,Orange,VNHPH-CNSHA,6.67,3,2024,2024-03
TRIP_116975,V444_1,2024-03-15 14:53:55+00:00,2024-03-25 06:53:55+00:00,232.0,VNSGN,KRPUS,1004,277,1.1444659118349263,DTD,low,PLANT03,1,7.0,9280.0,1447330380.7,Pineapple,VNSGN-KRPUS,9.67,3,2024,2024-03
TRIP_125052,V444_1,2024-03-15 15:03:28+00:00,2024-03-25 22:03:28+00:00,247.0,VNSGN,KRINC,1004,337,1.8241525788062605,DTD,low,PLANT03,8,7.0,9880.0,1447390871.7,Pineapple,VNSGN-KRINC,10.29,3,2024,2024-03
TRIP_103820,V444_1,2024-03-15 15:03:56+00:00,2024-03-23 04:03:56+00:00,181.0,VNHPH,CNQZH,1001,1749,13.198253473394145,DTD,low,PLANT03,1,13.0,7240.0,1447286456.7,Banana,VNHPH-CNQZH,7.54,3,2024,2024-03
TRIP_91370,V444_1,2024-03-15 15:08:02+00:00,2024-03-24 02:08:02+00:00,203.0,VNDAD,KRPUS,1003,416,2.4602587086875687,DTD,high,PLANT03,1,2.0,8120.0,1447284915.7,Orange,VNDAD-KRPUS,8.46,3,2024,2024-03
TRIP_50152,V444_0,2024-03-15 15:14:56+00:00,2024-03-20 04:14:56+00:00,109.0,VNHPH,CNSHA,1002,1326,72.62544164301477,DTP,high,PLANT03,9,12.0,4360.0,1447208184.7,Tomato,VNHPH-CNSHA,4.54,3,2024,2024-03
TRIP_26687,V444_0,2024-03-15 15:28:54+00:00,2024-03-19 19:28:54+00:00,100.0,VNSGN,CNSHA,1004,591,35.4,DTP,high,PLANT03,9,7.0,4000.0,1447179597.7,Pineapple,VNSGN-CNSHA,4.17,3,2024,2024-03
TRIP_86205,V444_1,2024-03-15 15:48:21+00:00,2024-04-25 05:48:21+00:00,974.0,VNSGN,USCHI,1001,447,7.737336949103557,DTD,high,PLANT03,2,13.0,38960.0,1447353010.7,Banana,VNSGN-USCHI,40.58,3,2024,2024-03
TRIP_107662,V444_1,2024-03-15 15:49:09+00:00,2024-03-24 01:49:09+00:00,202.0,VNSGN,KRINC,1002,3298,106.10688526249874,DTD,low,PLANT03,2,12.0,8080.0,1447362176.7,Tomato,VNSGN-KRINC,8.42,3,2024,2024-03
TRIP_46832,V444_0,2024-03-15 15:50:37+00:00,2024-03-20 17:50:37+00:00,122.0,VNSGN,CNSHA,1003,3779,1.6278126990700472,DTP,high,PLANT03,10,2.0,4880.0,1447242306.7,Orange,VNSGN-CNSHA,5.08,3,2024,2024-03
TRIP_43555,V444_0,2024-03-15 15:51:05+00:00,2024-04-24 11:51:05+00:00,956.0,VNHPH,USMIA,1001,1869,5.291403045685279,DTP,low,PLANT03,4,13.0,38240.0,1447269424.7,Banana,VNHPH-USMIA,39.83,3,2024,2024-03
TRIP_14989,V444_0,2024-03-15 15:52:08+00:00,2024-03-22 14:52:08+00:00,167.0,VNHPH,CNQZH,1003,1450,4.54,DTP,high,PLANT03,9,2.0,6680.0,1447418576.7,Orange,VNHPH-CNQZH,6.96,3,2024,2024-03
TRIP_130303,V444_1,2024-03-15 15:59:01+00:00,2024-03-19 18:59:01+00:00,99.0,VNSGN,CNSHA,1001,399,13.21347740267115,DTD,low,PLANT03,7,13.0,3960.0,1447215339.7,Banana,VNSGN-CNSHA,4.12,3,2024,2024-03
TRIP_24503,V444_0,2024-03-15 16:12:46+00:00,2024-04-18 13:12:46+00:00,813.0,VNHPH,USMIA,1003,435,2.706267730975623,DTP,low,PLANT03,9,2.0,32520.0,1447399743.7,Orange,VNHPH-USMIA,33.88,3,2024,2024-03
TRIP_63398,V444_1,2024-03-15 16:14:53+00:00,2024-03-26 14:14:53+00:00,262.0,VNSGN,KRINC,1002,433,29.0,DTD,low,PLANT12,1,12.0,10480.0,1447386393.7,Tomato,VNSGN-KRINC,10.92,3,2024,2024-03
TRIP_00873,V444_0,2024-03-15 16:29:37+00:00,2024-04-18 20:29:37+00:00,820.0,VNSGN,USMIA,1003,322,22.309689209399085,DTP,low,PLANT16,5,2.0,32800.0,1447213715.7,Orange,VNSGN-USMIA,34.17,3,2024,2024-03
TRIP_12178,V444_0,2024-03-15 16:40:28+00:00,2024-03-25 05:40:28+00:00,229.0,VNSGN,KRPUS,1003,300,0.3065017665720591,DTP,low,PLANT03,5,2.0,9160.0,1447282078.7,Orange,VNSGN-KRPUS,9.54,3,2024,2024-03
TRIP_10057,V444_0,2024-03-15 16:45:27+00:00,2024-03-24 22:45:27+00:00,222.0,VNDAD,KRPUS,1002,281,0.3833741756209133,DTP,low,PLANT03,5,12.0,8880.0,1447202688.7,Tomato,VNDAD-KRPUS,9.25,3,2024,2024-03
TRIP_58289,V444_0,2024-03-15 16:52:47+00:00,2024-03-20 09:52:47+00:00,113.0,VNHPH,CNQZH,1004,892,6.11,DTP,high,PLANT03,9,7.0,4520.0,1447281365.7,Pineapple,VNHPH-CNQZH,4.71,3,2024,2024-03
TRIP_01023,V444_0,2024-03-15 16:56:31+00:00,2024-04-17 04:56:31+00:00,780.0,VNSGN,USCHI,1004,256,2.057693983186464,DTP,low,PLANT12,5,7.0,31200.0,1447180378.7,Pineapple,VNSGN-USCHI,32.5,3,2024,2024-03
TRIP_36258,V444_0,2024-03-15 16:59:54+00:00,2024-04-17 16:59:54+00:00,792.0,VNSGN,USCHI,1003,619,6.396880733944955,DTP,low,PLANT03,6,2.0,31680.0,1447295509.7,Orange,VNSGN-USCHI,33.0,3,2024,2024-03
TRIP_120280,V444_1,2024-03-15 17:04:40+00:00,2024-03-22 11:04:40+00:00,162.0,VNSGN,KRINC,1003,338,3.680084353310096,DTD,low,PLANT03,1,2.0,6480.0,1447244898.7,Orange,VNSGN-KRINC,6.75,3,2024,2024-03
TRIP_140766,V444_1,2024-03-15 17:16:30+00:00,2024-03-22 12:16:30+00:00,163.0,VNSGN,CNSHA,1002,374,3.4890893852204967,DTD,high,PLANT03,10,12.0,6520.0,1447371668.7,Tomato,VNSGN-CNSHA,6.79,3,2024,2024-03
TRIP_141952,V444_1,2024-03-15 17:21:30+00:00,2024-03-22 02:21:30+00:00,153.0,VNSGN,KRINC,1004,263,0.6924017705672101,DTD,high,PLANT03,0,7.0,6120.0,1447317063.7,Pineapple,VNSGN-KRINC,6.38,3,2024,2024-03
TRIP_95400,V444_1,2024-03-15 17:21:48+00:00,2024-03-22 10:21:48+00:00,161.0,VNHPH,CNSHA,1003,253,1.4999341714558356,DTD,high,PLANT03,0,2.0,6440.0,1447339007.7,Orange,VNHPH-CNSHA,6.71,3,2024,2024-03
TRIP_127378,V444_1,2024-03-15 17:22:23+00:00,2024-04-20 12:22:23+00:00,859.0,VNHPH,USMIA,1003,382,9.043409286184646,DTD,high,PLANT03,10,2.0,34360.0,1447369383.7,Orange,VNHPH-USMIA,35.79,3,2024,2024-03
TRIP_08348,V444_0,2024-03-15 17:41:06+00:00,2024-03-22 23:41:06+00:00,174.0,VNHPH,CNQZH,1001,245,0.2450573565688278,DTP,low,PLANT03,7,13.0,6960.0,1447187886.7,Banana,VNHPH-CNQZH,7.25,3,2024,2024-03
TRIP_88940,V444_1,2024-03-15 17:44:31+00:00,2024-03-24 17:44:31+00:00,216.0,VNSGN,KRINC,1004,1114,16.14,DTD,high,PLANT03,7,7.0,8640.0,1447168948.7,Pineapple,VNSGN-KRINC,9.0,3,2024,2024-03
TRIP_09968,V444_0,2024-03-15 18:07:02+00:00,2024-03-20 08:07:02+00:00,110.0,VNSGN,CNSHA,1001,260,0.3908732232751737,DTP,low,PLANT03,10,13.0,4400.0,1447404686.7,Banana,VNSGN-CNSHA,4.58,3,2024,2024-03
TRIP_32861,V444_0,2024-03-15 18:15:13+00:00,2024-03-26 07:15:13+00:00,253.0,VNSGN,KRPUS,1004,4426,39.073897370073794,DTP,low,PLANT03,4,7.0,10120.0,1447313769.7,Pineapple,VNSGN-KRPUS,10.54,3,2024,2024-03
TRIP_123828,V444_1,2024-03-15 18:27:25+00:00,2024-03-23 21:27:25+00:00,195.0,VNDAD,KRPUS,1004,326,3.654040883320759,DTD,low,PLANT03,10,7.0,7800.0,1447417829.7,Pineapple,VNDAD-KRPUS,8.12,3,2024,2024-03
TRIP_132443,V444_1,2024-03-15 18:33:10+00:00,2024-03-22 00:33:10+00:00,150.0,VNHPH,CNQZH,1003,357,2.298763249290443,DTD,low,PLANT03,5,2.0,6000.0,1447237014.7,Orange,VNHPH-CNQZH,6.25,3,2024,2024-03
TRIP_47708,V444_0,2024-03-15 18:43:00+00:00,2024-03-25 01:43:00+00:00,223.0,VNDAD,KRPUS,1001,2094,31.489300411522628,DTP,low,PLANT03,4,13.0,8920.0,1447283780.7,Banana,VNDAD-KRPUS,9.29,3,2024,2024-03
TRIP_43259,V444_0,2024-03-15 18:45:36+00:00,2024-03-21 21:45:36+00:00,147.0,VNSGN,KRPUS,1002,3320,7.44,DTP,low,PLANT03,7,12.0,5880.0,1447265551.7,Tomato,VNSGN-KRPUS,6.12,3,2024,2024-03
TRIP_41355,V444_0,2024-03-15 18:51:02+00:00,2024-03-22 02:51:02+00:00,152.0,VNHPH,CNQZH,1002,375,0.1690831022018809,DTP,low,PLANT03,3,12.0,6080.0,1447204408.7,Tomato,VNHPH-CNQZH,6.33,3,2024,2024-03
TRIP_61654,V444_0,2024-03-15 18:51:03+00:00,2024-03-25 12:51:03+00:00,234.0,VNSGN,KRPUS,1003,2321,385.0,DTP,high,PLANT13,8,2.0,9360.0,1447172058.7,Orange,VNSGN-KRPUS,9.75,3,2024,2024-03
TRIP_04739,V444_0,2024-03-15 19:05:50+00:00,2024-03-25 00:05:50+00:00,221.0,VNSGN,KRINC,1002,291,1.8410715634611583,DTP,low,PLANT03,7,12.0,8840.0,1447339229.7,Tomato,VNSGN-KRINC,9.21,3,2024,2024-03
TRIP_133571,V444_1,2024-03-15 19:06:17+00:00,2024-03-21 04:06:17+00:00,129.0,VNSGN,CNSHA,1003,442,9.105569063526357,DTD,low,PLANT03,6,2.0,5160.0,1447231154.7,Orange,VNSGN-CNSHA,5.38,3,2024,2024-03
TRIP_26167,V444_0,2024-03-15 19:07:09+00:00,2024-03-21 14:07:09+00:00,139.0,VNHPH,CNSHA,1004,7332,22.53517887385785,DTP,low,PLANT03,0,7.0,5560.0,1447369956.7,Pineapple,VNHPH-CNSHA,5.79,3,2024,2024-03
TRIP_18056,V444_0,2024-03-15 19:14:16+00:00,2024-04-21 19:14:16+00:00,888.0,VNHPH,USMIA,1003,463,3.0254339622641515,DTP,low,PLANT03,1,2.0,35520.0,1447411580.7,Orange,VNHPH-USMIA,37.0,3,2024,2024-03
TRIP_09773,V444_0,2024-03-15 19:16:31+00:00,2024-03-20 16:16:31+00:00,117.0,VNHPH,CNQZH,1001,322,0.1954366116375868,DTP,low,PLANT03,6,13.0,4680.0,1447279017.7,Banana,VNHPH-CNQZH,4.88,3,2024,2024-03
TRIP_127976,V444_1,2024-03-15 19:18:53+00:00,2024-04-22 06:18:53+00:00,899.0,VNHPH,USMIA,1002,392,8.968265533914048,DTD,low,PLANT03,2,12.0,35960.0,1447169195.7,Tomato,VNHPH-USMIA,37.46,3,2024,2024-03
TRIP_113072,V444_1,2024-03-15 19:22:33+00:00,2024-04-16 10:22:33+00:00,759.0,VNSGN,USMIA,1004,522,33.833096388967874,DTD,high,PLANT03,2,7.0,30360.0,1447211844.7,Pineapple,VNSGN-USMIA,31.62,3,2024,2024-03
TRIP_77145,V444_1,2024-03-15 19:31:26+00:00,2024-03-26 17:31:26+00:00,262.0,VNSGN,KRPUS,1001,7833,6.287387682802817,DTD,low,PLANT03,6,13.0,10480.0,1447340133.7,Banana,VNSGN-KRPUS,10.92,3,2024,2024-03
TRIP_00814,V44_3,2024-03-15 19:32:29+00:00,2024-03-25 16:32:29+00:00,237.0,VNDAD,KRPUS,1004,8660,16.81012325642857,CRF,low,PLANT03,0,7.0,9480.0,1447182374.7,Pineapple,VNDAD-KRPUS,9.88,3,2024,2024-03
TRIP_07235,V444_0,2024-03-15 19:38:39+00:00,2024-04-20 03:38:39+00:00,848.0,VNHPH,USMIA,1002,535,2.518890310471552,DTP,high,PLANT03,1,12.0,33920.0,1447175747.7,Tomato,VNHPH-USMIA,35.33,3,2024,2024-03
TRIP_57969,V444_0,2024-03-15 19:42:30+00:00,2024-03-25 18:42:30+00:00,239.0,VNDAD,KRPUS,1004,1303,91.07773368787068,DTP,low,PLANT03,0,7.0,9560.0,1447300263.7,Pineapple,VNDAD-KRPUS,9.96,3,2024,2024-03
TRIP_86971,V444_1,2024-03-15 19:55:01+00:00,2024-03-19 21:55:01+00:00,98.0,VNSGN,CNSHA,1004,851,19.203392976071434,DTD,low,PLANT03,2,7.0,3920.0,1447405973.7,Pineapple,VNSGN-CNSHA,4.08,3,2024,2024-03
TRIP_08283,V444_0,2024-03-15 19:57:35+00:00,2024-04-20 04:57:35+00:00,849.0,VNSGN,USCHI,1004,588,6.696809825305585,DTP,low,PLANT03,3,7.0,33960.0,1447400484.7,Pineapple,VNSGN-USCHI,35.38,3,2024,2024-03
TRIP_80638,V444_1,2024-03-15 20:00:29+00:00,2024-03-22 00:00:29+00:00,148.0,VNSGN,CNSHA,1003,413,1.8169364216848207,DTD,low,PLANT03,4,2.0,5920.0,1447361653.7,Orange,VNSGN-CNSHA,6.17,3,2024,2024-03
TRIP_36119,V444_0,2024-03-15 20:08:35+00:00,2024-04-18 20:08:35+00:00,816.0,VNHPH,USMIA,1002,45062,31.445801350599805,DTP,low,PLANT03,2,12.0,32640.0,1447292282.7,Tomato,VNHPH-USMIA,34.0,3,2024,2024-03
TRIP_47724,V444_0,2024-03-15 20:12:07+00:00,2024-03-22 22:12:07+00:00,170.0,VNHPH,CNQZH,1004,672,5.8978600823045255,DTP,low,PLANT03,10,7.0,6800.0,1447266889.7,Pineapple,VNHPH-CNQZH,7.08,3,2024,2024-03
TRIP_47798,V444_0,2024-03-15 20:15:57+00:00,2024-04-23 14:15:57+00:00,930.0,VNSGN,USCHI,1004,1697,22.5,DTP,low,PLANT03,4,7.0,37200.0,1447323883.7,Pineapple,VNSGN-USCHI,38.75,3,2024,2024-03
TRIP_72167,V444_1,2024-03-15 20:39:55+00:00,2024-03-22 01:39:55+00:00,149.0,VNHPH,CNSHA,1003,2333,5.96,DTD,low,PLANT03,8,2.0,5960.0,1447334105.7,Orange,VNHPH-CNSHA,6.21,3,2024,2024-03
TRIP_115691,V444_1,2024-03-15 20:40:48+00:00,2024-03-23 19:40:48+00:00,191.0,VNSGN,CNSHA,1001,1008,90.12,DTD,high,PLANT03,10,13.0,7640.0,1447334713.7,Banana,VNSGN-CNSHA,7.96,3,2024,2024-03
TRIP_109166,V444_1,2024-03-15 20:43:04+00:00,2024-04-19 17:43:04+00:00,837.0,VNSGN,USCHI,1003,527,3.62,DTD,low,PLANT03,5,2.0,33480.0,1447261798.7,Orange,VNSGN-USCHI,34.88,3,2024,2024-03
TRIP_120587,V444_1,2024-03-15 20:43:18+00:00,2024-03-22 06:43:18+00:00,154.0,VNSGN,KRINC,1004,494,16.910672206796818,DTD,low,PLANT03,2,7.0,6160.0,1447160026.7,Pineapple,VNSGN-KRINC,6.42,3,2024,2024-03
TRIP_54136,V444_0,2024-03-15 21:03:41+00:00,2024-03-23 03:03:41+00:00,174.0,VNSGN,KRPUS,1004,315,0.8158536585365852,DTP,low,PLANT03,3,7.0,6960.0,1447209498.7,Pineapple,VNSGN-KRPUS,7.25,3,2024,2024-03
TRIP_48937,V444_0,2024-03-15 21:08:53+00:00,2024-03-22 12:08:53+00:00,159.0,VNSGN,KRINC,1001,1239,6.964304881308732,DTP,low,PLANT03,5,13.0,6360.0,1447224944.7,Banana,VNSGN-KRINC,6.62,3,2024,2024-03
TRIP_16262,V444_0,2024-03-15 21:10:03+00:00,2024-04-20 22:10:03+00:00,865.0,VNHPH,USMIA,1004,528,3.44,DTP,low,PLANT03,3,7.0,34600.0,1447236508.7,Pineapple,VNHPH-USMIA,36.04,3,2024,2024-03
TRIP_20387,V444_0,2024-03-15 21:11:42+00:00,2024-03-24 05:11:42+00:00,200.0,VNSGN,KRPUS,1004,495,16.835080696991298,DTP,low,PLANT03,0,7.0,8000.0,1447283481.7,Pineapple,VNSGN-KRPUS,8.33,3,2024,2024-03
TRIP_141403,V444_1,2024-03-15 21:13:44+00:00,2024-03-22 10:13:44+00:00,157.0,VNHPH,CNSHA,1001,387,2.3051031295006843,DTD,high,PLANT03,9,13.0,6280.0,1447269823.7,Banana,VNHPH-CNSHA,6.54,3,2024,2024-03
TRIP_60439,V444_0,2024-03-15 21:15:33+00:00,2024-04-15 23:15:33+00:00,746.0,VNSGN,USCHI,1004,1166,2.8128063910000005,DTP,low,PLANT03,8,7.0,29840.0,1447421277.7,Pineapple,VNSGN-USCHI,31.08,3,2024,2024-03
TRIP_101268,V444_1,2024-03-15 21:17:08+00:00,2024-03-23 03:17:08+00:00,174.0,VNSGN,CNSHA,1002,435,18.18299495991315,DTD,high,PLANT03,6,12.0,6960.0,1447360906.7,Tomato,VNSGN-CNSHA,7.25,3,2024,2024-03
TRIP_133711,V444_1,2024-03-15 21:43:43+00:00,2024-04-22 10:43:43+00:00,901.0,VNSGN,USCHI,1003,366,7.463581199611766,DTD,high,PLANT03,2,2.0,36040.0,1447177920.7,Orange,VNSGN-USCHI,37.54,3,2024,2024-03
TRIP_79478,V444_1,2024-03-15 21:45:55+00:00,2024-03-22 09:45:55+00:00,156.0,VNSGN,CNSHA,1002,346,0.663839251530463,DTD,low,PLANT03,6,12.0,6240.0,1447146029.7,Tomato,VNSGN-CNSHA,6.5,3,2024,2024-03
TRIP_44065,V444_0,2024-03-15 21:55:46+00:00,2024-03-26 08:55:46+00:00,251.0,VNSGN,KRPUS,1004,396,0.7942773368383804,DTP,low,PLANT03,0,7.0,10040.0,1447151048.7,Pineapple,VNSGN-KRPUS,10.46,3,2024,2024-03
TRIP_141179,V444_1,2024-03-15 21:56:56+00:00,2024-03-23 18:56:56+00:00,189.0,VNSGN,CNSHA,1004,244,0.2305103129500684,DTD,low,PLANT03,1,7.0,7560.0,1447392206.7,Pineapple,VNSGN-CNSHA,7.88,3,2024,2024-03
TRIP_78462,V444_1,2024-03-15 21:57:59+00:00,2024-03-21 21:57:59+00:00,144.0,VNHPH,CNSHA,1003,281,0.8851190020406172,DTD,low,PLANT03,4,2.0,5760.0,1447230874.7,Orange,VNHPH-CNSHA,6.0,3,2024,2024-03
TRIP_135251,V444_1,2024-03-15 21:58:14+00:00,2024-03-23 14:58:14+00:00,185.0,VNSGN,KRPUS,1004,694,30.79450874925531,DTD,low,PLANT03,8,7.0,7400.0,1447369370.7,Pineapple,VNSGN-KRPUS,7.71,3,2024,2024-03
TRIP_31372,V444_0,2024-03-15 21:59:50+00:00,2024-03-22 18:59:50+00:00,165.0,VNDAD,KRPUS,1004,480,5.797167133815535,DTP,low,PLANT03,1,7.0,6600.0,1447400485.7,Pineapple,VNDAD-KRPUS,6.88,3,2024,2024-03
TRIP_48513,V444_0,2024-03-15 22:14:12+00:00,2024-03-21 13:14:12+00:00,135.0,VNSGN,CNSHA,1002,26244,34.91437878694698,DTP,low,PLANT03,8,12.0,5400.0,1447379081.7,Tomato,VNSGN-CNSHA,5.62,3,2024,2024-03
TRIP_03200,V444_0,2024-03-15 22:14:36+00:00,2024-03-23 22:14:36+00:00,192.0,VNSGN,KRINC,1002,335,4.567551104150948,DTP,low,PLANT03,1,12.0,7680.0,1447288499.7,Tomato,VNSGN-KRINC,8.0,3,2024,2024-03
TRIP_30972,V444_0,2024-03-15 22:15:51+00:00,2024-03-21 01:15:51+00:00,123.0,VNSGN,CNSHA,1002,496,3.16,DTP,low,PLANT03,5,12.0,4920.0,1447146800.7,Tomato,VNSGN-CNSHA,5.12,3,2024,2024-03
TRIP_131379,V444_1,2024-03-15 22:17:17+00:00,2024-03-21 05:17:17+00:00,127.0,VNSGN,CNSHA,1003,294,1.6075417588367822,DTD,low,PLANT03,8,2.0,5080.0,1447144879.7,Orange,VNSGN-CNSHA,5.29,3,2024,2024-03
TRIP_64649,V444_1,2024-03-15 22:26:26+00:00,2024-03-22 09:26:26+00:00,155.0,VNSGN,KRINC,1003,345,23.6,DTD,low,PLANT12,7,2.0,6200.0,1447248800.7,Orange,VNSGN-KRINC,6.46,3,2024,2024-03
TRIP_90426,V444_1,2024-03-15 22:37:46+00:00,2024-04-20 19:37:46+00:00,861.0,VNSGN,USMIA,1001,1392,23.20181734357845,DTD,low,PLANT03,3,13.0,34440.0,1447335426.7,Banana,VNSGN-USMIA,35.88,3,2024,2024-03
